,date,id,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao,local,lon,lat
540,2023-03-09T10:00,1210967,-99.0,20.2,934.7,0.0,0.0,-99.0,73.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
541,2023-03-09T12:00,1210967,-99.0,22.6,2088.4,0.0,0.0,-99.0,66.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
542,2023-03-09T14:00,1210967,-99.0,23.2,2469.5,0.0,0.0,-99.0,66.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
543,2023-03-08T22:00,1210967,-99.0,16.7,0.0,0.0,0.0,-99.0,84.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
544,2023-03-09T16:00,1210967,-99.0,22.2,1581.4,0.0,0.0,-99.0,75.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
545,2023-03-09T09:00,1210967,-99.0,15.8,59.0,0.0,0.0,-99.0,87.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
546,2023-03-09T13:00,1210967,-99.0,22.4,2373.2,0.0,0.0,-99.0,69.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
547,2023-03-09T17:00,1210967,-99.0,21.8,847.1,0.0,0.0,-99.0,77.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
548,2023-03-08T21:00,1210967,-99.0,17.1,0.0,0.0,0.0,-99.0,85.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
549,2023-03-09T11:00,1210967,-99.0,22.8,1618.7,0.0,0.0,-99.0,63.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
550,2023-03-09T06:00,1210967,-99.0,16.2,0.0,0.0,0.0,-99.0,84.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
551,2023-03-09T03:00,1210967,-99.0,16.2,0.0,0.0,0.0,-99.0,86.0,-99.0,"Madeira, São Vicente",-17.044722,32.8001833
552,2023-03-09T01:00,1210970,-99.0,8.8,2.9,0.0,0.1,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
553,2023-03-09T07:00,1210970,-99.0,8.8,0.6,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
554,2023-03-08T23:00,1210970,-99.0,8.7,3.1,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
555,2023-03-08T19:00,1210970,-99.0,9.1,76.0,0.0,0.8,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
556,2023-03-09T05:00,1210970,-99.0,8.8,2.8,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
557,2023-03-09T00:00,1210970,-99.0,8.7,3.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
558,2023-03-09T04:00,1210970,-99.0,8.7,3.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
559,2023-03-08T20:00,1210970,-99.0,8.5,6.7,0.0,0.2,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
560,2023-03-09T02:00,1210970,-99.0,8.8,3.2,0.0,0.1,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
561,2023-03-09T18:00,1210970,-99.0,16.8,1153.6,0.0,0.0,-99.0,78.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
562,2023-03-09T08:00,1210970,-99.0,9.1,23.8,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
563,2023-03-09T15:00,1210970,-99.0,17.7,2983.3,0.0,0.0,-99.0,69.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
564,2023-03-09T10:00,1210970,-99.0,11.2,1261.3,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
565,2023-03-09T12:00,1210970,-99.0,14.9,2482.8,0.0,0.0,-99.0,83.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
566,2023-03-09T14:00,1210970,-99.0,17.2,3123.0,0.0,0.0,-99.0,71.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
567,2023-03-08T22:00,1210970,-99.0,8.5,1.7,0.0,0.1,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
568,2023-03-09T16:00,1210970,-99.0,17.0,1931.1,0.0,0.0,-99.0,73.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
569,2023-03-09T09:00,1210970,-99.0,9.1,161.9,0.0,0.1,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
570,2023-03-09T13:00,1210970,-99.0,15.7,2779.7,0.0,0.0,-99.0,77.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
571,2023-03-09T17:00,1210970,-99.0,18.0,2182.3,0.0,0.0,-99.0,74.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
572,2023-03-08T21:00,1210970,-99.0,8.4,1.8,0.0,0.1,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
573,2023-03-09T11:00,1210970,-99.0,13.4,1925.0,0.0,0.0,-99.0,93.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
574,2023-03-09T06:00,1210970,-99.0,8.7,1.1,0.0,0.1,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
575,2023-03-09T03:00,1210970,-99.0,8.6,2.2,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Bica da Cana",-17.0576888,32.75646944
576,2023-03-09T01:00,1210972,11.2,11.6,0.0,7.0,0.0,3.1,94.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
577,2023-03-09T07:00,1210972,5.8,12.1,0.0,8.0,0.0,1.6,86.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
578,2023-03-08T23:00,1210972,8.6,11.5,0.0,7.0,0.0,2.4,92.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
579,2023-03-08T19:00,1210972,13.3,12.3,69.9,7.0,0.4,3.7,100.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
580,2023-03-09T05:00,1210972,5.8,11.6,0.0,7.0,0.0,1.6,90.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
581,2023-03-09T00:00,1210972,7.9,11.6,0.0,7.0,0.0,2.2,93.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
582,2023-03-09T04:00,1210972,8.3,11.5,0.0,7.0,0.0,2.3,92.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
583,2023-03-08T20:00,1210972,10.4,11.6,3.6,7.0,0.0,2.9,100.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
584,2023-03-09T02:00,1210972,7.6,11.8,0.0,7.0,0.1,2.1,93.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
585,2023-03-09T18:00,1210972,2.5,14.6,254.0,6.0,0.0,0.7,100.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
586,2023-03-09T08:00,1210972,4.0,12.3,26.5,1.0,0.0,1.1,85.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
587,2023-03-09T15:00,1210972,2.2,16.0,1474.7,2.0,0.0,0.6,95.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
588,2023-03-09T10:00,1210972,3.2,14.5,1578.9,3.0,0.0,0.9,88.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
589,2023-03-09T12:00,1210972,2.2,15.5,1695.4,5.0,0.0,0.6,94.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
590,2023-03-09T14:00,1210972,2.2,15.6,1201.6,6.0,0.0,0.6,96.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
591,2023-03-08T22:00,1210972,6.5,11.6,0.0,7.0,0.1,1.8,95.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
592,2023-03-09T16:00,1210972,2.2,15.7,1027.4,6.0,0.0,0.6,97.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
593,2023-03-09T09:00,1210972,5.8,13.8,723.9,2.0,0.0,1.6,83.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
594,2023-03-09T13:00,1210972,1.8,15.2,1184.4,4.0,0.0,0.5,96.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
595,2023-03-09T17:00,1210972,0.7,15.0,410.7,9.0,0.0,0.2,99.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
596,2023-03-08T21:00,1210972,7.9,11.5,0.0,7.0,0.0,2.2,99.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
597,2023-03-09T11:00,1210972,4.3,14.7,1433.6,3.0,0.0,1.2,95.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
598,2023-03-09T06:00,1210972,5.4,12.0,0.0,7.0,0.0,1.5,86.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
599,2023-03-09T03:00,1210972,7.6,11.6,0.0,7.0,0.0,2.1,92.0,-99.0,"Madeira, Pico Alto",-16.903955,32.693491
600,2023-03-09T01:00,1210973,27.7,8.8,0.0,8.0,0.0,7.7,91.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
601,2023-03-09T07:00,1210973,16.6,9.2,0.0,9.0,0.0,4.6,86.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
602,2023-03-08T23:00,1210973,24.1,8.5,0.0,8.0,0.0,6.7,90.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
603,2023-03-08T19:00,1210973,21.6,9.3,71.6,8.0,0.2,6.0,99.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
604,2023-03-09T05:00,1210973,13.7,8.6,0.0,9.0,0.0,3.8,89.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
605,2023-03-09T00:00,1210973,15.5,8.6,0.0,8.0,0.0,4.3,91.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
606,2023-03-09T04:00,1210973,4.7,8.7,0.0,4.0,0.0,1.3,90.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
607,2023-03-08T20:00,1210973,27.7,8.6,13.0,8.0,0.0,7.7,100.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
608,2023-03-09T02:00,1210973,24.1,8.8,0.0,9.0,0.0,6.7,93.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
609,2023-03-09T18:00,1210973,5.8,12.8,-99.0,7.0,0.0,1.6,90.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
610,2023-03-09T08:00,1210973,10.8,9.5,25.8,9.0,0.0,3.0,84.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
611,2023-03-09T15:00,1210973,3.2,15.1,-99.0,6.0,0.0,0.9,82.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
612,2023-03-09T10:00,1210973,11.9,12.7,-99.0,8.0,0.0,3.3,75.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
613,2023-03-09T12:00,1210973,1.8,13.6,-99.0,1.0,0.0,0.5,83.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
614,2023-03-09T14:00,1210973,4.0,14.2,-99.0,6.0,0.0,1.1,87.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
615,2023-03-08T22:00,1210973,27.7,8.3,0.0,8.0,0.0,7.7,95.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
616,2023-03-09T16:00,1210973,6.5,15.9,-99.0,7.0,0.0,1.8,77.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
617,2023-03-09T09:00,1210973,4.3,11.2,-99.0,4.0,0.0,1.2,80.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
618,2023-03-09T13:00,1210973,4.0,13.3,-99.0,2.0,0.0,1.1,87.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
619,2023-03-09T17:00,1210973,3.6,13.7,-99.0,2.0,0.0,1.0,87.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
620,2023-03-08T21:00,1210973,25.2,8.2,2.4,8.0,0.1,7.0,99.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
621,2023-03-09T11:00,1210973,4.0,13.6,-99.0,4.0,0.0,1.1,75.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
622,2023-03-09T06:00,1210973,4.7,8.9,0.0,4.0,0.0,1.3,89.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
623,2023-03-09T03:00,1210973,6.8,8.7,0.0,1.0,0.0,1.9,90.0,-99.0,"Madeira, Areeiro",-16.91666667,32.71666667
624,2023-03-09T01:00,1210974,-99.0,6.8,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
625,2023-03-09T07:00,1210974,-99.0,6.7,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
626,2023-03-08T23:00,1210974,-99.0,6.6,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
627,2023-03-08T19:00,1210974,-99.0,8.0,-99.0,0.0,0.1,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
628,2023-03-09T05:00,1210974,-99.0,6.6,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
629,2023-03-09T00:00,1210974,-99.0,6.7,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
630,2023-03-09T04:00,1210974,-99.0,6.6,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
631,2023-03-08T20:00,1210974,-99.0,7.3,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
632,2023-03-09T02:00,1210974,-99.0,6.9,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
634,2023-03-09T08:00,1210974,-99.0,7.0,-99.0,0.0,0.0,-99.0,99.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
635,2023-03-09T15:00,1210974,-99.0,14.7,-99.0,0.0,0.0,-99.0,79.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
636,2023-03-09T10:00,1210974,-99.0,11.0,-99.0,0.0,0.0,-99.0,84.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
637,2023-03-09T12:00,1210974,-99.0,13.8,-99.0,0.0,0.0,-99.0,76.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
638,2023-03-09T14:00,1210974,-99.0,15.4,-99.0,0.0,0.0,-99.0,79.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
639,2023-03-08T22:00,1210974,-99.0,6.5,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
640,2023-03-09T16:00,1210974,-99.0,14.8,-99.0,0.0,0.0,-99.0,77.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
641,2023-03-09T09:00,1210974,-99.0,8.8,-99.0,0.0,0.0,-99.0,94.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
642,2023-03-09T13:00,1210974,-99.0,14.4,-99.0,0.0,0.0,-99.0,83.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
643,2023-03-09T17:00,1210974,-99.0,12.3,-99.0,0.0,0.0,-99.0,89.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
644,2023-03-08T21:00,1210974,-99.0,6.9,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
645,2023-03-09T11:00,1210974,-99.0,12.8,-99.0,0.0,0.0,-99.0,78.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
646,2023-03-09T06:00,1210974,-99.0,6.7,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
647,2023-03-09T03:00,1210974,-99.0,6.5,-99.0,0.0,0.0,-99.0,100.0,-99.0,"Madeira, Pico do Areeiro",-16.928271,32.735107
648,2023-03-09T01:00,1210975,-99.0,12.1,184.9,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
649,2023-03-09T07:00,1210975,-99.0,12.4,184.0,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
650,2023-03-08T23:00,1210975,-99.0,12.3,184.0,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
651,2023-03-08T19:00,1210975,-99.0,15.4,267.2,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
652,2023-03-09T05:00,1210975,-99.0,12.4,182.2,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
653,2023-03-09T00:00,1210975,-99.0,12.2,184.7,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
654,2023-03-09T04:00,1210975,-99.0,12.4,181.5,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
655,2023-03-08T20:00,1210975,-99.0,14.1,170.5,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
656,2023-03-09T02:00,1210975,-99.0,12.3,174.6,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
657,2023-03-09T18:00,1210975,-99.0,16.3,330.0,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
658,2023-03-09T08:00,1210975,-99.0,12.5,204.0,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
659,2023-03-09T15:00,1210975,-99.0,18.9,1257.6,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
660,2023-03-09T10:00,1210975,-99.0,17.1,1231.8,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
661,2023-03-09T12:00,1210975,-99.0,19.2,2354.7,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
662,2023-03-09T14:00,1210975,-99.0,20.0,2840.5,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
663,2023-03-08T22:00,1210975,-99.0,12.6,175.6,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
664,2023-03-09T16:00,1210975,-99.0,18.3,960.9,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
665,2023-03-09T09:00,1210975,-99.0,13.2,287.1,0.0,0.1,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
666,2023-03-09T13:00,1210975,-99.0,19.7,2349.1,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
667,2023-03-09T17:00,1210975,-99.0,17.2,421.7,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
668,2023-03-08T21:00,1210975,-99.0,13.0,176.5,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
669,2023-03-09T11:00,1210975,-99.0,18.5,1978.5,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
670,2023-03-09T06:00,1210975,-99.0,12.5,184.6,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
671,2023-03-09T03:00,1210975,-99.0,12.2,179.0,0.0,0.0,-99.0,-99.0,-99.0,"Madeira, Santo da Serra",-16.816822,32.7258972
672,2023-03-09T01:00,1210976,2.2,14.8,0.6,8.0,0.0,0.6,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
673,2023-03-09T07:00,1210976,4.0,13.4,0.1,1.0,0.0,1.1,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
674,2023-03-08T23:00,1210976,3.2,14.4,0.4,1.0,0.0,0.9,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
675,2023-03-08T19:00,1210976,3.6,15.9,167.3,7.0,0.0,1.0,97.0,-99.0,"Madeira, Monte",-16.906944,32.675833
676,2023-03-09T05:00,1210976,2.5,13.8,0.2,1.0,0.0,0.7,92.0,-99.0,"Madeira, Monte",-16.906944,32.675833
677,2023-03-09T00:00,1210976,3.6,14.7,0.2,8.0,0.0,1.0,92.0,-99.0,"Madeira, Monte",-16.906944,32.675833
678,2023-03-09T04:00,1210976,4.0,14.2,0.3,2.0,0.0,1.1,92.0,-99.0,"Madeira, Monte",-16.906944,32.675833
679,2023-03-08T20:00,1210976,2.9,15.1,7.5,7.0,0.0,0.8,97.0,-99.0,"Madeira, Monte",-16.906944,32.675833
680,2023-03-09T02:00,1210976,2.5,14.8,0.9,8.0,0.0,0.7,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
681,2023-03-09T18:00,1210976,2.9,18.1,-99.0,5.0,0.0,0.8,90.0,-99.0,"Madeira, Monte",-16.906944,32.675833
682,2023-03-09T08:00,1210976,4.0,13.5,21.9,9.0,0.0,1.1,90.0,-99.0,"Madeira, Monte",-16.906944,32.675833
683,2023-03-09T15:00,1210976,2.5,18.1,-99.0,5.0,0.0,0.7,92.0,-99.0,"Madeira, Monte",-16.906944,32.675833
684,2023-03-09T10:00,1210976,2.5,16.6,-99.0,4.0,0.0,0.7,88.0,-99.0,"Madeira, Monte",-16.906944,32.675833
685,2023-03-09T12:00,1210976,4.0,17.7,-99.0,7.0,0.0,1.1,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
686,2023-03-09T14:00,1210976,2.9,18.2,-99.0,3.0,0.0,0.8,89.0,-99.0,"Madeira, Monte",-16.906944,32.675833
687,2023-03-08T22:00,1210976,2.9,14.7,0.8,7.0,0.0,0.8,93.0,-99.0,"Madeira, Monte",-16.906944,32.675833
688,2023-03-09T16:00,1210976,2.9,18.1,-99.0,4.0,0.0,0.8,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
689,2023-03-09T09:00,1210976,2.5,14.4,261.8,2.0,0.0,0.7,90.0,-99.0,"Madeira, Monte",-16.906944,32.675833
690,2023-03-09T13:00,1210976,2.9,18.2,-99.0,4.0,0.0,0.8,89.0,-99.0,"Madeira, Monte",-16.906944,32.675833
691,2023-03-09T17:00,1210976,3.2,18.1,-99.0,4.0,0.0,0.9,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
692,2023-03-08T21:00,1210976,3.6,14.6,0.0,2.0,0.0,1.0,96.0,-99.0,"Madeira, Monte",-16.906944,32.675833
693,2023-03-09T11:00,1210976,3.2,17.8,-99.0,4.0,0.0,0.9,88.0,-99.0,"Madeira, Monte",-16.906944,32.675833
694,2023-03-09T06:00,1210976,4.3,13.6,0.3,9.0,0.0,1.2,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
695,2023-03-09T03:00,1210976,3.6,14.5,0.1,8.0,0.0,1.0,91.0,-99.0,"Madeira, Monte",-16.906944,32.675833
696,2023-03-09T01:00,1210977,4.7,17.2,0.0,9.0,0.0,1.3,97.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
697,2023-03-09T07:00,1210977,5.0,17.3,0.0,1.0,0.0,1.4,96.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
698,2023-03-08T23:00,1210977,7.6,17.2,0.0,1.0,0.0,2.1,98.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
699,2023-03-08T19:00,1210977,7.2,18.0,139.1,2.0,0.0,2.0,98.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
700,2023-03-09T05:00,1210977,3.2,17.2,1.1,2.0,0.0,0.9,96.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
701,2023-03-09T00:00,1210977,5.0,17.2,0.0,0.0,0.0,1.4,98.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
702,2023-03-09T04:00,1210977,4.7,17.3,0.4,0.0,0.0,1.3,97.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
703,2023-03-08T20:00,1210977,11.5,17.6,3.5,2.0,0.0,3.2,99.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
704,2023-03-09T02:00,1210977,4.3,17.2,0.1,8.0,0.0,1.2,97.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
705,2023-03-09T18:00,1210977,3.2,19.2,-99.0,7.0,0.0,0.9,93.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
706,2023-03-09T08:00,1210977,2.2,17.1,19.3,2.0,0.0,0.6,95.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
707,2023-03-09T15:00,1210977,4.3,18.9,-99.0,4.0,0.0,1.2,97.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
708,2023-03-09T10:00,1210977,4.3,18.4,-99.0,2.0,0.0,1.2,93.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
709,2023-03-09T12:00,1210977,3.6,18.1,-99.0,5.0,0.0,1.0,99.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
710,2023-03-09T14:00,1210977,5.8,18.7,-99.0,5.0,0.0,1.6,98.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
711,2023-03-08T22:00,1210977,6.8,17.3,0.0,2.0,0.0,1.9,98.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
712,2023-03-09T16:00,1210977,2.9,18.9,-99.0,6.0,0.0,0.8,96.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
713,2023-03-09T09:00,1210977,7.6,17.4,384.9,9.0,0.0,2.1,94.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
714,2023-03-09T13:00,1210977,3.2,18.3,-99.0,5.0,0.0,0.9,99.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
715,2023-03-09T17:00,1210977,4.0,19.2,-99.0,7.0,0.0,1.1,94.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
716,2023-03-08T21:00,1210977,6.5,17.4,0.1,2.0,0.0,1.8,99.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
717,2023-03-09T11:00,1210977,2.9,18.1,-99.0,4.0,0.0,0.8,98.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
718,2023-03-09T06:00,1210977,7.2,17.3,1.5,9.0,0.0,2.0,96.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
719,2023-03-09T03:00,1210977,6.8,17.2,0.0,8.0,0.0,1.9,97.0,-99.0,"Madeira, Cancela",-16.86575,32.64500556
720,2023-03-09T01:00,1210978,4.3,18.2,0.0,9.0,0.0,1.2,88.0,-99.0,"Madeira, S. Lourenço",-16.706,32.747
721,2023-03-09T07:00,1210978,2.9,18.2,0.0,7.0,0.0,0.8,81.0,-99.0,"Madeira, S. Lourenço",-16.706,32.747
722,2023-03-08T23:00,1210978,6.8,18.4,0.0,8.0,0.0,1.9,86.0,-99.0,"Madeira, S. Lourenço",-16.706,32.747
723,2023-03-08T19:00,1210978,8.6,20.2,110.4,9.0,0.0,2.4,82.0,-99.0,"Madeira, S. Lourenço",-16.706,32.747
